transaction_line_item_id,order_transaction_id,product_id,full_price_retail,discounts,revenue,quantity,return_reason,currency
S12796860465230,#3306588,40154584383566,89,0,89,1,,GBP
S12796860432462,#3306588,40154584645710,89,17.8,71.2,1,,GBP
R12796882190414,RET#3306632,39399871742030,-69,0,0,-1,size or fit,GBP
R12796923609166,RET#3306720,32576267518030,-64,-17.92,-46.08,-1,size or fit,GBP
R12796923641934,RET#3306720,32576267255886,-64,-17.92,-46.08,-1,size or fit,GBP
S12796923641934,#3306720,32576267255886,64,17.92,46.08,1,,GBP
S12796923576398,#3306720,39399872200782,69,6.9,62.1,1,,GBP
S12796923609166,#3306720,32576267518030,64,17.92,46.08,1,,GBP
R12796968992846,RET#3306798,32893669179470,-64,0,-63.78,-1,size or fit,GBP
S12796968992846,#3306798,32893669179470,64,0,64,1,,GBP
R12796972335182,RET#3306811,40106358997070,-69,0,-68.75,-1,"fabric, color, design",GBP
S12796972302414,#3306811,39926152888398,69,13.8,55.2,1,,GBP
R12796972302414,RET#3306811,39926152888398,-69,-13.8,-55,-1,"fabric, color, design",GBP
S12796972335182,#3306811,40106358997070,69,0,69,1,,GBP
S12796997664846,#3306855,31975518765134,84,16.8,67.2,1,,GBP
R12796997664846,RET#3306855,31975518765134,-84,-16.8,-66.96,-1,overall fit and construction,GBP
R12796997697614,RET#3306855,32645820743758,-84,0,-83.7,-1,overall fit and construction,GBP
S12796997697614,#3306855,32645820743758,84,0,84,1,,GBP
R12797001564238,RET#3306862,39399871742030,-69,-14,-55,-1,size or fit,GBP
R12797001597006,RET#3306862,31975518797902,-84,-16.8,-67.2,-1,overall fit and construction,GBP
R12797001531470,RET#3306862,32841360474190,-64,-13,-51,-1,size or fit,GBP
S12797001597006,#3306862,31975518797902,84,16.8,67.2,1,,GBP
S12797001498702,#3306862,32576267321422,64,13,51,1,,GBP
S12797001564238,#3306862,39399871742030,69,14,55,1,,GBP
R12797001629774,RET#3306862,32645822087246,-84,-16.8,-67.2,-1,overall fit and construction,GBP
S12797001629774,#3306862,32645822087246,84,16.8,67.2,1,,GBP
S12797001531470,#3306862,32841360474190,64,13,51,1,,GBP
R12797015752782,RET#3306884,40106359029838,-69,0,-69,-1,size or fit,GBP
R12797015720014,RET#3306884,39399871709262,-69,-13.8,-55.2,-1,defect or quality,GBP
S12797015720014,#3306884,39399871709262,69,13.8,55.2,1,,GBP
S12797015752782,#3306884,40106359029838,69,0,69,1,,GBP
S12797018832974,#3306889,39399871742030,69,0,69,1,,GBP
R12797018832974,RET#3306889,39399871742030,-69,0,0,-1,size or fit,GBP
R12797047865422,RET#3306937,39337885958222,-99,0,-98.3,-1,overall fit and construction,GBP
S12797047865422,#3306937,39337885958222,99,0,99,1,,GBP
S12797047898190,#3306937,40287343607886,89,17.8,71.2,1,,GBP
R12797072310350,RET#3306970,28587546443854,-89,0,-88.57,-1,too tight or too loose,GBP
S12797072343118,#3306970,40106361716814,69,13.8,55.2,1,,GBP
S12797072310350,#3306970,28587546443854,89,0,89,1,,GBP
S12797086302286,#3306989,39926153281614,69,13.8,55.2,1,,GBP
S12797086335054,#3306989,39399872331854,69,0,69,1,,GBP
R12797121167438,RET#3307068,39399871709262,-69,0,-68.88,-1,size or fit,GBP
S12797121167438,#3307068,39399871709262,69,0,69,1,,GBP
R12797126574158,RET#3307074,39399871512654,-69,0,-68.75,-1,size or fit,GBP
R12797126606926,RET#3307074,32841360769102,-64,-12.8,-51.01,-1,size or fit,GBP
S12797126574158,#3307074,39399871512654,69,0,69,1,,GBP
S12797126606926,#3307074,32841360769102,64,12.8,51.2,1,,GBP
R12797157212238,RET#3307126,39399871676494,-69,0,-68.33,-1,size or fit,GBP
S12797157212238,#3307126,39399871676494,69,0,69,1,,GBP
R12797286121550,RET#3307291,39399871676494,-82.02,-12.3,-69.72,-1,,GBP
R12797286088782,RET#3307291,39399871414350,-82.02,-26.25,-55.77,-1,,GBP
S12797286121550,#3307291,39399871676494,82.02,12.3,69.72,1,,GBP
S12797286088782,#3307291,39399871414350,82.02,26.25,55.77,1,,GBP
R12797323509838,RET#3307324,39867951415374,-64,-12.8,0,-1,size or fit,GBP
R12797323542606,RET#3307324,32841360408654,-64,0,0,-1,size or fit,GBP
S12797323542606,#3307324,32841360408654,64,0,64,1,,GBP
S12797323509838,#3307324,39867951415374,64,12.8,51.2,1,,GBP
R12797621403726,RET#3307740,39926153117774,-69,-13.8,-54.93,-1,"fabric, color, design",GBP
R12797621436494,RET#3307740,40106359193678,-69,0,-68.66,-1,"fabric, color, design",GBP
S12797621403726,#3307740,39926153117774,69,13.8,55.2,1,,GBP
S12797621436494,#3307740,40106359193678,69,0,69,1,,GBP
S12797640048718,#3307768,39474849284174,109,0,109,1,,GBP
R12797640048718,RET#3307768,39474849284174,-109,0,-109,-1,"fabric, color, design",GBP
R12797643096142,RET#3307775,39399871676494,-69,0,-68.54,-1,size or fit,GBP
R12797643063374,RET#3307775,32576267518030,-64,-12.8,-50.85,-1,does not suit me,GBP
S12797643096142,#3307775,39399871676494,69,0,69,1,,GBP
S12797643063374,#3307775,32576267518030,64,12.8,51.2,1,,GBP
R12797671211086,RET#3307842,40106359128142,-69,0,-68.85,-1,size or fit,GBP
S12797671211086,#3307842,40106359128142,69,0,69,1,,GBP
R12797681238094,RET#3307871,40106358997070,-69,-24.84,-43.86,-1,size or fit,GBP
R12797681270862,RET#3307871,39399871676494,-69,-13.8,-54.83,-1,size or fit,GBP
S12797681238094,#3307871,40106358997070,69,24.84,44.16,1,,GBP
S12797681270862,#3307871,39399871676494,69,13.8,55.2,1,,GBP
R12797681827918,RET#3307872,32835402072142,-168,-16.8,-151.2,-2,overall fit and construction,GBP
S12797681827918,#3307872,32835402072142,168,16.8,151.2,2,,GBP
R12797710598222,RET#3307924,32576267255886,-64,0,-63.42,-1,size or fit,GBP
S12797710598222,#3307924,32576267255886,64,0,64,1,,GBP
R12797890199630,RET#3308227,32841360408654,-64,-12.8,-50.92,-1,size or fit,GBP
R12797890232398,RET#3308227,39399871676494,-69,0,-68.64,-1,size or fit,GBP
S12797890199630,#3308227,32841360408654,64,12.8,51.2,1,,GBP
S12797890232398,#3308227,39399871676494,69,0,69,1,,GBP
R12797920116814,RET#3308275,40106358997070,-69,-13.8,-55.2,-1,size or fit,GBP
R12797920149582,RET#3308275,39399871676494,-69,-13.8,-55.2,-1,size or fit,GBP
S12797920182350,#3308275,39926152888398,69,13.8,55.2,1,,GBP
R12797920182350,RET#3308275,39926152888398,-69,-13.8,-55.2,-1,size or fit,GBP
R12797920215118,RET#3308275,40230420840526,-69,0,-69,-1,size or fit,GBP
S12797920116814,#3308275,40106358997070,69,13.8,55.2,1,,GBP
S12797920149582,#3308275,39399871676494,69,13.8,55.2,1,,GBP
S12797920215118,#3308275,40230420840526,69,0,69,1,,GBP
R12797943152718,RET#3308311,39399871742030,-69,0,-68.75,-1,size or fit,GBP
S12797943152718,#3308311,39399871742030,69,0,69,1,,GBP
R12798129406030,RET#3308571,32576267518030,-64,0,-63.29,-1,size or fit,GBP
S12798129406030,#3308571,32576267518030,64,0,64,1,,GBP
R12798279745614,RET#3308754,31872561217614,-79,0,-78.72,-1,too tight or too loose,GBP
S12798279745614,#3308754,31872561217614,79,0,79,1,,GBP
R12798325424206,RET#3308818,39399871709262,-69,-13.8,-55.2,-1,size or fit,GBP
R12798325456974,RET#3308818,39399871447118,-69,0,-69,-1,size or fit,GBP
S12798325456974,#3308818,39399871447118,69,0,69,1,,GBP
S12798325424206,#3308818,39399871709262,69,13.8,55.2,1,,GBP
R12798464065614,RET#3309016,39509196210254,-64,-10,-53.44,-1,size or fit,GBP
R12798464163918,RET#3309016,32645823856718,-84,-16.8,-66.5,-1,overall fit and construction,GBP
S12798464131150,#3309016,32645834309710,84,16.8,67.2,1,,GBP
R12798464098382,RET#3309016,32576267386958,-64,-10,-53.44,-1,size or fit,GBP
R12798464131150,RET#3309016,32645834309710,-84,-16.8,-66.5,-1,overall fit and construction,GBP
S12798464065614,#3309016,39509196210254,64,10,54,1,,GBP
S12798464098382,#3309016,32576267386958,64,10,54,1,,GBP
S12798464163918,#3309016,32645823856718,84,16.8,67.2,1,,GBP
R12798487920718,RET#3309057,32826539769934,-84,-8.39,-75.24,-1,poor quality,GBP
S12798487920718,#3309057,32826539769934,84,8.39,75.61,1,,GBP
R12798701699150,RET#3309163,39399871709262,-69,0,-68.62,-1,size or fit,GBP
S12798701699150,#3309163,39399871709262,69,0,69,1,,GBP
R12798807179342,RET#3309261,39399871840334,-69,0,0,-1,size or fit,GBP
R12798807146574,RET#3309261,32576267386958,-64,-12.8,0,-1,size or fit,GBP
S12798807179342,#3309261,39399871840334,69,0,69,1,,GBP
S12798807146574,#3309261,32576267386958,64,12.8,51.2,1,,GBP
R12798847385678,RET#3309308,40106359128142,-69,-13.8,-54.82,-1,size or fit,GBP
R12798847418446,RET#3309308,39399871742030,-69,0,-68.53,-1,size or fit,GBP
R12798847483982,RET#3309308,32841360474190,-64,-12.8,-50.85,-1,size or fit,GBP
R12798847451214,RET#3309308,32841374957646,-64,-12.8,-50.85,-1,size or fit,GBP
S12798847451214,#3309308,32841374957646,64,12.8,51.2,1,,GBP
S12798847418446,#3309308,39399871742030,69,0,69,1,,GBP
S12798847483982,#3309308,32841360474190,64,12.8,51.2,1,,GBP
S12798847385678,#3309308,40106359128142,69,13.8,55.2,1,,GBP
R12798894440526,RET#3309371,39940333535310,-129,0,0,-1,too tight or too loose,GBP
S12798894440526,#3309371,39940333535310,129,0,129,1,,GBP
R12798900568142,RET#3309379,28587503452238,-89,0,0,-1,poor quality,GBP
S12798900568142,#3309379,28587503452238,89,0,89,1,,GBP
S12798900535374,#3309379,32715197775950,84,16.8,67.2,1,,GBP
R12798912168014,RET#3309403,40409332351054,-84,-16.8,-66.69,-1,too long or too short,GBP
R12798912135246,RET#3309403,32715197972558,-84,-16.8,-66.69,-1,overall fit and construction,GBP
R12798912102478,RET#3309403,40245470658638,-129,0,-128.03,-1,overall fit,GBP
S12798912102478,#3309403,40245470658638,129,0,129,1,,GBP
R12798912200782,RET#3309403,28587503583310,-89,-17.8,-70.67,-1,overall fit,GBP
S12798912168014,#3309403,40409332351054,84,16.8,67.2,1,,GBP
S12798912200782,#3309403,28587503583310,89,17.8,71.2,1,,GBP
S12798912135246,#3309403,32715197972558,84,16.8,67.2,1,,GBP
R12798973706318,RET#3309458,32576267288654,-64,-12.8,-51.01,-1,size or fit,GBP
R12798973673550,RET#3309458,39926153052238,-69,0,-68.75,-1,size or fit,GBP
R12798973739086,RET#3309458,32841360736334,-64,-12.8,-51.01,-1,size or fit,GBP
S12798973706318,#3309458,32576267288654,64,12.8,51.2,1,,GBP
S12798973673550,#3309458,39926153052238,69,0,69,1,,GBP
S12798973739086,#3309458,32841360736334,64,12.8,51.2,1,,GBP
S12799064211534,#3309588,39399871709262,69,0,69,1,,GBP
S12799064178766,#3309588,40106359029838,69,13.8,55.2,1,,GBP
R12799067652174,RET#3309595,40106359029838,-69,-13.8,-55.2,-1,size or fit,GBP
R12799067684942,RET#3309595,39399871709262,-69,0,-69,-1,size or fit,GBP
S12799067652174,#3309595,40106359029838,69,13.8,55.2,1,,GBP
S12799067684942,#3309595,39399871709262,69,0,69,1,,GBP
R12799100649550,RET#3309652,32841360408654,-64,-12.8,-50.71,-1,size or fit,GBP
S12799100649550,#3309652,32841360408654,64,12.8,51.2,1,,GBP
S12799100616782,#3309652,39399871676494,69,0,69,1,,GBP
R12799126437966,RET#3309686,39926153052238,-69,-13.8,-54.87,-1,"fabric, color, design",GBP
R12799126470734,RET#3309686,39399871447118,-69,0,-68.59,-1,"fabric, color, design",GBP
S12799126437966,#3309686,39926153052238,69,13.8,55.2,1,,GBP
S12799126470734,#3309686,39399871447118,69,0,69,1,,GBP
R12799217795150,RET#3309822,32841360375886,-64,-12.8,-51.12,-1,does not suit me,GBP
R12799217827918,RET#3309822,39399871381582,-69,0,-68.89,-1,does not suit me,GBP
S12799217827918,#3309822,39399871381582,69,0,69,1,,GBP
S12799217795150,#3309822,32841360375886,64,12.8,51.2,1,,GBP
R12799252037710,RET#3309884,40287343706190,-89,-17.79,-70.86,-1,too tight or too loose,GBP
S12799252037710,#3309884,40287343706190,89,17.79,71.21,1,,GBP
R12799295848526,RET#3309952,39399871742030,-69,0,-68.75,-1,size or fit,GBP
S12799295848526,#3309952,39399871742030,69,0,69,1,,GBP
S12799340380238,#3310041,40110634041422,78,7.8,70.2,2,,GBP
S12799340347470,#3310041,40230424936526,39,7.8,31.2,1,,GBP
R12799358009422,RET#3310067,39399871381582,-69,0,-68.63,-1,size or fit,GBP
R12799357976654,RET#3310067,39926152659022,-69,-13.8,-54.89,-1,size or fit,GBP
S12799357976654,#3310067,39926152659022,69,13.8,55.2,1,,GBP
S12799358009422,#3310067,39399871381582,69,0,69,1,,GBP
R12799380914254,RET#3310111,40128470581326,-89,0,-89,-1,too long or too short,GBP
R12799380881486,RET#3310111,40239451668558,-69,-13.8,-55.2,-1,"fabric, color, design",GBP
S12799380914254,#3310111,40128470581326,89,0,89,1,,GBP
S12799380881486,#3310111,40239451668558,69,13.8,55.2,1,,GBP
S12799380979790,#3310111,32576267288654,64,12.8,51.2,1,,GBP
S12799380947022,#3310111,39509054881870,84,16.8,67.2,1,,GBP
S12799395397710,#3310135,32841374924878,64,0,64,1,,GBP
S12799396085838,#3310136,39399871676494,69,10,59,1,,GBP
S12799396053070,#3310136,39926152888398,69,10,59,1,,GBP
S12799404802126,#3310162,39399871709262,69,10,59,1,,GBP
S12799404769358,#3310162,40110633943118,39,6,33,1,,GBP
S12799438848078,#3310207,40110633680974,78,7.8,70.2,2,,GBP
S12799438815310,#3310207,40110633943118,39,7.8,31.2,1,,GBP
R12799456772174,RET#3310229,39399871512654,-69,-13.8,0,-1,size or fit,GBP
R12799456739406,RET#3310229,39399871774798,-69,-13.8,0,-1,size or fit,GBP
S12799456772174,#3310229,39399871512654,69,13.8,55.2,1,,GBP
S12799456739406,#3310229,39399871774798,69,13.8,55.2,1,,GBP
S12799456673870,#3310229,39399871479886,69,13.8,55.2,1,,GBP
S12799456641102,#3310229,31975519060046,84,0,84,1,,GBP
S12799456706638,#3310229,39399871742030,69,13.8,55.2,1,,GBP
S12799472894030,#3310250,40106359128142,69,13.8,55.2,1,,GBP
S12799472926798,#3310250,40230420906062,69,0,69,1,,GBP
R12799496290382,RET#3310264,40245471117390,-69,-13.8,-54.63,-1,size or fit,GBP
R12799496323150,RET#3310264,40245471379534,-69,0,-68.28,-1,size or fit,GBP
S12799496323150,#3310264,40245471379534,69,0,69,1,,GBP
S12799496290382,#3310264,40245471117390,69,13.8,55.2,1,,GBP
R12803879469134,RET#3304732,39399871381582,-69,-13.8,0,-1,size or fit,GBP
R12803879501902,RET#3304732,39399871643726,-69,0,0,-1,size or fit,GBP
R12815264186446,RET#3305452,32841360670798,-64,-12.8,0,-1,size or fit,GBP
R12807205748814,RET#3306989,39926154428494,-69,-13.8,0,-1,size or fit,GBP
R12807205781582,RET#3306989,39399872364622,-69,0,0,-1,size or fit,GBP
R12807157547086,RET#3310135,40106359029838,-64,0,0,-1,size or fit,GBP
R12814780104782,RET#3310136,39926152659022,-69,-10,-58.65,-1,size or fit,GBP
R12814780137550,RET#3310136,39399871643726,-69,-10,-58.65,-1,size or fit,GBP
R12795509080142,RET#3304570,32826539835470,-84,-16.8,-66.75,-1,overall fit,GBP
S12795509112910,#3304570,28587503648846,89,0,89,1,,GBP
R12795509145678,RET#3304570,28538965360718,-84,-16.8,-66.75,-1,overall fit,GBP
S12795509080142,#3304570,32826539835470,84,16.8,67.2,1,,GBP
S12795509145678,#3304570,28538965360718,84,16.8,67.2,1,,GBP
R12795725316174,RET#3304843,39926153117774,-69,-13.8,-55.2,-1,size or fit,GBP
R12795725348942,RET#3304843,39399871512654,-69,0,-69,-1,size or fit,GBP
S12795725316174,#3304843,39926153117774,69,13.8,55.2,1,,GBP
S12795725348942,#3304843,39399871512654,69,0,69,1,,GBP
R12795783348302,RET#3304933,39399871807566,-69,-13.8,-54.82,-1,size or fit,GBP
R12795783381070,RET#3304933,40106359423054,-69,0,-68.53,-1,size or fit,GBP
S12795783348302,#3304933,39399871807566,69,13.8,55.2,1,,GBP
S12795783381070,#3304933,40106359423054,69,0,69,1,,GBP
R12795869724750,RET#3305099,39399871709262,-69,-13.8,-54.95,-1,size or fit,GBP
R12795869757518,RET#3305099,40230420873294,-69,0,-68.69,-1,size or fit,GBP
S12795869757518,#3305099,40230420873294,69,0,69,1,,GBP
S12795869724750,#3305099,39399871709262,69,13.8,55.2,1,,GBP
R12795951284302,RET#3305225,39399871414350,-69,0,-68.48,-1,size or fit,GBP
R12795951251534,RET#3305225,39399871676494,-69,-13.8,-54.78,-1,size or fit,GBP
S12795951251534,#3305225,39399871676494,69,13.8,55.2,1,,GBP
S12795951284302,#3305225,39399871414350,69,0,69,1,,GBP
R12795956068430,RET#3305234,39399871512654,-69,-13.8,-54.79,-1,size or fit,GBP
R12795956101198,RET#3305234,39399871774798,-69,0,-68.49,-1,size or fit,GBP
S12795956068430,#3305234,39399871512654,69,13.8,55.2,1,,GBP
S12795956101198,#3305234,39399871774798,69,0,69,1,,GBP
S12796012068942,#3305327,28538965459022,84,16.8,67.2,1,,GBP
S12796012101710,#3305327,28587503747150,89,0,89,1,,GBP
R12796236759118,RET#3305687,40106359029838,-69,0,-68.47,-1,does not suit me,GBP
R12796236726350,RET#3305687,39399871709262,-69,-13.8,-54.77,-1,does not suit me,GBP
S12796236759118,#3305687,40106359029838,69,0,69,1,,GBP
S12796236726350,#3305687,39399871709262,69,13.8,55.2,1,,GBP
R12796278571086,RET#3305749,39399871709262,-69,0,-68.64,-1,size or fit,GBP
S12796278571086,#3305749,39399871709262,69,0,69,1,,GBP
R12796490285134,RET#3306025,40245470855246,-129,0,-128.61,-1,poor quality,GBP
S12796490285134,#3306025,40245470855246,129,0,129,1,,GBP
R12796602875982,RET#3306186,39399871447118,-69,0,-68.64,-1,size or fit,GBP
S12796602875982,#3306186,39399871447118,69,0,69,1,,GBP
R12796602843214,RET#3306186,39399871709262,-69,-13.8,-54.92,-1,size or fit,GBP
S12796602843214,#3306186,39399871709262,69,13.8,55.2,1,,GBP
R12796844113998,RET#3306554,32576267550798,-64,0,-63.77,-1,size or fit,GBP
S12796844113998,#3306554,32576267550798,64,0,64,1,,GBP
R12797020700750,RET#3306893,40017313464398,-119,0,0,-1,too tight or too loose,GBP
R12797020733518,RET#3306893,39474849284174,-109,-21.8,0,-1,too tight or too loose,GBP
S12797020733518,#3306893,39474849284174,109,21.8,87.2,1,,GBP
S12797020700750,#3306893,40017313464398,119,0,119,1,,GBP
S12797090889806,#3306995,39399871676494,69,0,69,1,,GBP
R12797154099278,RET#3307120,39399871709262,-69,-13.8,-54.93,-1,size or fit,GBP
S12797154099278,#3307120,39399871709262,69,13.8,55.2,1,,GBP
S12797154361422,#3307122,39399871447118,69,0,69,1,,GBP
R12797493903438,RET#3307489,39926153117774,-69,0,0,-1,size or fit,GBP
R12797580836942,RET#3307652,39399871676494,-69,-13.8,-54.87,-1,size or fit,GBP
R12797580869710,RET#3307652,40106358997070,-69,0,-68.59,-1,size or fit,GBP
S12797580869710,#3307652,40106358997070,69,0,69,1,,GBP
S12797580836942,#3307652,39399871676494,69,13.8,55.2,1,,GBP
R12797767319630,RET#3308020,39399871676494,-69,-6.89,-62,-1,"fabric, color, design",GBP
S12797767319630,#3308020,39399871676494,69,6.89,62.11,1,,GBP
R12797767811150,RET#3308022,32576267583566,-64,-12.8,0,-1,size or fit,GBP
S12797767843918,#3308022,39399871742030,69,0,69,1,,GBP
S12797767811150,#3308022,32576267583566,64,12.8,51.2,1,,GBP
R12797776330830,RET#3308044,39399871414350,-69,0,-68.49,-1,size or fit,GBP
S12797776330830,#3308044,39399871414350,69,0,69,1,,GBP
R12797835903054,RET#3308138,39541981085774,-99,-9.9,0,-1,too big or too small,GBP
S12797835870286,#3308138,31975519027278,84,23.52,60.48,1,,GBP
S12797835903054,#3308138,39541981085774,99,9.9,89.1,1,,GBP
S12798230757454,#3308689,39399871676494,69,0,69,1,,GBP
R12798230757454,RET#3308689,39399871676494,-69,0,-68.66,-1,size or fit,GBP
R12798287085646,RET#3308763,40106359128142,-69,0,0,-1,shipping issues or timing,GBP
S12798287085646,#3308763,40106359128142,69,0,69,1,,GBP
S12798404296782,#3308923,32826539966542,84,0,84,1,,GBP
R12798404296782,RET#3308923,32826539966542,-84,0,0,-1,defect or quality,GBP
S12798404264014,#3308923,28619227955278,84,16.8,67.2,1,,GBP
R12798814158926,RET#3309271,40106358997070,-69,-13.8,-55.15,-1,size or fit,GBP
R12798814191694,RET#3309271,40230420840526,-69,0,-68.94,-1,size or fit,GBP
S12798814158926,#3309271,40106358997070,69,13.8,55.2,1,,GBP
S12798814191694,#3309271,40230420840526,69,0,69,1,,GBP
S12798819336270,#3309273,40110633713742,39,7.8,31.2,1,,GBP
S12798819369038,#3309273,40230424870990,39,7.8,31.2,1,,GBP
S12798819434574,#3309273,40230420873294,69,0,69,1,,GBP
S12798819401806,#3309273,40106359029838,69,13.8,55.2,1,,GBP
R12798886051918,RET#3309359,40266537402446,-99,0,-98.41,-1,overall fit and construction,GBP
R12798886084686,RET#3309359,39399872266318,-69,-13.8,-54.87,-1,size or fit,GBP
S12798886084686,#3309359,39399872266318,69,13.8,55.2,1,,GBP
S12798886051918,#3309359,40266537402446,99,0,99,1,,GBP
R12798985240654,RET#3309479,40106358898766,-69,0,-68.55,-1,size or fit,GBP
S12798985240654,#3309479,40106358898766,69,0,69,1,,GBP
R12799041863758,RET#3309558,40290377334862,-89,0,-88.08,-1,too tight or too loose,GBP
